Year,Time Period,County,Sales (Millions)
2008,Second Quarter,Lake,$2877.00
2008,Second Quarter,LaSalle,$404.00
2008,Second Quarter,Lawrence,$33.00
2008,Second Quarter,Lee,$89.00
2008,Second Quarter,Livingston,$126.00
2008,Second Quarter,Logan,$77.00
2008,Second Quarter,McDonough,$81.00
2008,Second Quarter,McHenry,$937.00
2008,Second Quarter,McLean,$583.00
2008,Second Quarter,Macon,$379.00
2008,Second Quarter,Macoupin,$87.00
2008,Second Quarter,Madison,$823.00
2008,Second Quarter,Marion,$93.00
2008,Second Quarter,Marshall,$22.00
2008,Second Quarter,Mason,$45.00
2008,Second Quarter,Massac,$24.00
2008,Second Quarter,Menard,$17.00
2008,Second Quarter,Mercer,$22.00
2008,Second Quarter,Monroe,$96.00
2008,Second Quarter,Montgomery,$96.00
2008,Second Quarter,Morgan,$104.00
2008,Second Quarter,Moultrie,$31.00
2008,Second Quarter,Ogle,$109.00
2008,Second Quarter,Peoria,$683.00
2008,Second Quarter,Perry,$39.00
2008,Second Quarter,Piatt,$31.00
2008,Second Quarter,Pike,$34.00
2008,Second Quarter,Pope,$3.00
2008,Second Quarter,Pulaski,$7.00
2008,Second Quarter,Putnam,$127.00
2008,Second Quarter,Randolph,$119.00
2008,Second Quarter,Richland,$43.00
2008,Second Quarter,Rock Island,$452.00
2008,Second Quarter,St. Clair,$793.00
2008,Second Quarter,Saline,$67.00
2008,Second Quarter,Sangamon,$744.00
2008,Second Quarter,Schuyler,$11.00
2008,Second Quarter,Scott,$7.00
2008,Second Quarter,Shelby,$38.00
2008,Second Quarter,Stark,$10.00
2008,Second Quarter,Stephenson,$133.00
2008,Second Quarter,Tazewell,$480.00
2008,Second Quarter,Union,$39.00
2008,Second Quarter,Vermilion,$216.00
2008,Second Quarter,Wabash,$28.00
2008,Second Quarter,Warren,$36.00
2008,Second Quarter,Washington,$40.00
2008,Second Quarter,Wayne,$44.00
2008,Second Quarter,White,$38.00
2008,Second Quarter,Whiteside,$166.00
2008,Second Quarter,Will,$1973.00
2008,Second Quarter,Williamson,$250.00
2008,Second Quarter,Winnebago,$1010.00
2008,Second Quarter,Woodford,$74.00
2008,Third Quarter,Adams,$231.00
2008,Third Quarter,Alexander,$7.00
2008,Third Quarter,Bond,$29.00
2008,Third Quarter,Boone,$129.00
2008,Third Quarter,Brown,$9.00
2008,Third Quarter,Bureau,$73.00
2008,Third Quarter,Calhoun,$7.00
2008,Third Quarter,Carroll,$44.00
2008,Third Quarter,Cass,$30.00
2008,Third Quarter,Champaign,$655.00
2008,Third Quarter,Christian,$96.00
2008,Third Quarter,Clark,$38.00
2008,Third Quarter,Clay,$34.00
2008,Third Quarter,Clinton,$104.00
2008,Third Quarter,Coles,$174.00
2008,Third Quarter,Cook,$14967.00
2008,Third Quarter,Crawford,$49.00
2008,Third Quarter,Cumberland,$13.00
2008,Third Quarter,DeKalb,$734.00
2008,Third Quarter,DeWitt,$47.00
2008,Third Quarter,Douglas,$62.00
2008,Third Quarter,DuPage,$4353.00
2008,Third Quarter,Edgar,$44.00
2008,Third Quarter,Edwards,$16.00
2008,Third Quarter,Effingham,$198.00
2008,Third Quarter,Fayette,$57.00
2008,Third Quarter,Ford,$34.00
2008,Third Quarter,Franklin,$92.00
2008,Third Quarter,Fulton,$77.00
2008,Third Quarter,Gallatin,$7.00
2008,Third Quarter,Greene,$22.00
2008,Third Quarter,Grundy,$456.00
2008,Third Quarter,Hamilton,$12.00
2008,Third Quarter,Hancock,$29.00
2008,Third Quarter,Hardin,$5.00
2008,Third Quarter,Henderson,$7.00
2008,Third Quarter,Henry,$135.00
2008,Third Quarter,Iroquois,$82.00
2008,Third Quarter,Jackson,$197.00
2008,Third Quarter,Jasper,$23.00
2008,Third Quarter,Jefferson,$145.00
2008,Third Quarter,Jersey,$60.00
2008,Third Quarter,Jo Daviess,$77.00
2008,Third Quarter,Johnson,$18.00
2008,Third Quarter,Kane,$1511.00
2008,Third Quarter,Kankakee,$931.00
2008,Third Quarter,Kendall,$307.00
2008,Third Quarter,Knox,$153.00
2008,Third Quarter,Lake,$2754.00
2008,Third Quarter,LaSalle,$400.00
2008,Third Quarter,Lawrence,$35.00
2008,Third Quarter,Lee,$90.00
2008,Third Quarter,Livingston,$114.00
2008,Third Quarter,Logan,$73.00
2008,Third Quarter,McDonough,$86.00
2008,Third Quarter,McHenry,$923.00
2008,Third Quarter,McLean,$601.00
2008,Third Quarter,Macon,$382.00
2008,Third Quarter,Macoupin,$90.00
2008,Third Quarter,Madison,$797.00
2008,Third Quarter,Marion,$98.00
2008,Third Quarter,Marshall,$22.00
2008,Third Quarter,Mason,$46.00
2008,Third Quarter,Massac,$23.00
2008,Third Quarter,Menard,$16.00
2008,Third Quarter,Mercer,$23.00
2008,Third Quarter,Monroe,$95.00
2008,Third Quarter,Montgomery,$96.00
2008,Third Quarter,Morgan,$104.00
2008,Third Quarter,Moultrie,$33.00
2008,Third Quarter,Ogle,$109.00
2008,Third Quarter,Peoria,$670.00
2008,Third Quarter,Perry,$42.00
2008,Third Quarter,Piatt,$29.00
2008,Third Quarter,Pike,$35.00
2008,Third Quarter,Pope,$6.00
2008,Third Quarter,Pulaski,$7.00
2008,Third Quarter,Putnam,$9.00
2008,Third Quarter,Randolph,$138.00
2008,Third Quarter,Richland,$45.00
2008,Third Quarter,Rock Island,$463.00
2008,Third Quarter,St. Clair,$779.00
2008,Third Quarter,Saline,$66.00
2008,Third Quarter,Sangamon,$737.00
2008,Third Quarter,Schuyler,$12.00
2008,Third Quarter,Scott,$6.00
2008,Third Quarter,Shelby,$37.00
2008,Third Quarter,Stark,$12.00
2008,Third Quarter,Stephenson,$128.00
2008,Third Quarter,Tazewell,$471.00
2008,Third Quarter,Union,$38.00
2008,Third Quarter,Vermilion,$200.00
2008,Third Quarter,Wabash,$29.00
2008,Third Quarter,Warren,$36.00
2008,Third Quarter,Washington,$43.00
2008,Third Quarter,Wayne,$45.00
2008,Third Quarter,White,$38.00
2008,Third Quarter,Whiteside,$161.00
2008,Third Quarter,Will,$1954.00
2008,Third Quarter,Williamson,$242.00
2008,Third Quarter,Winnebago,$990.00
2008,Third Quarter,Woodford,$73.00
2008,Fourth Quarter,Adams,$249.00
2008,Fourth Quarter,Alexander,$6.00
2008,Fourth Quarter,Bond,$27.00
2008,Fourth Quarter,Boone,$110.00
2008,Fourth Quarter,Brown,$9.00
2008,Fourth Quarter,Bureau,$75.00
2008,Fourth Quarter,Calhoun,$6.00
2008,Fourth Quarter,Carroll,$37.00
2008,Fourth Quarter,Cass,$30.00
2008,Fourth Quarter,Champaign,$644.00
2008,Fourth Quarter,Christian,$92.00
2008,Fourth Quarter,Clark,$34.00
2008,Fourth Quarter,Clay,$34.00
2008,Fourth Quarter,Clinton,$98.00
2008,Fourth Quarter,Coles,$172.00
2008,Fourth Quarter,Cook,$14487.00
2008,Fourth Quarter,Crawford,$47.00
2008,Fourth Quarter,Cumberland,$12.00
2008,Fourth Quarter,DeKalb,$579.00
2008,Fourth Quarter,DeWitt,$42.00
2008,Fourth Quarter,Douglas,$55.00
2008,Fourth Quarter,DuPage,$4319.00
2008,Fourth Quarter,Edgar,$42.00
2008,Fourth Quarter,Edwards,$14.00
2008,Fourth Quarter,Effingham,$176.00
2008,Fourth Quarter,Fayette,$58.00
2008,Fourth Quarter,Ford,$33.00
2008,Fourth Quarter,Franklin,$83.00
2008,Fourth Quarter,Fulton,$77.00
2008,Fourth Quarter,Gallatin,$6.00
2008,Fourth Quarter,Greene,$21.00
2008,Fourth Quarter,Grundy,$408.00
2008,Fourth Quarter,Hamilton,$11.00
2008,Fourth Quarter,Hancock,$27.00
2008,Fourth Quarter,Hardin,$4.00
2008,Fourth Quarter,Henderson,$6.00
2008,Fourth Quarter,Henry,$123.00
2008,Fourth Quarter,Iroquois,$80.00
2008,Fourth Quarter,Jackson,$206.00
2008,Fourth Quarter,Jasper,$20.00
2008,Fourth Quarter,Jefferson,$142.00
2008,Fourth Quarter,Jersey,$60.00
2008,Fourth Quarter,Jo Daviess,$71.00
2008,Fourth Quarter,Johnson,$14.00
2008,Fourth Quarter,Kane,$1489.00
2008,Fourth Quarter,Kankakee,$885.00
2008,Fourth Quarter,Kendall,$307.00
2008,Fourth Quarter,Knox,$147.00
2008,Fourth Quarter,Lake,$2617.00
2008,Fourth Quarter,LaSalle,$384.00
2008,Fourth Quarter,Lawrence,$33.00
2008,Fourth Quarter,Lee,$83.00
2008,Fourth Quarter,Livingston,$108.00
2008,Fourth Quarter,Logan,$70.00
2008,Fourth Quarter,McDonough,$86.00
2008,Fourth Quarter,McHenry,$884.00
2008,Fourth Quarter,McLean,$566.00
2008,Fourth Quarter,Macon,$390.00
2008,Fourth Quarter,Macoupin,$83.00
2008,Fourth Quarter,Madison,$778.00
2008,Fourth Quarter,Marion,$90.00
2008,Fourth Quarter,Marshall,$22.00
2008,Fourth Quarter,Mason,$36.00
2008,Fourth Quarter,Massac,$21.00
2008,Fourth Quarter,Menard,$14.00
2008,Fourth Quarter,Mercer,$24.00
2008,Fourth Quarter,Monroe,$91.00
2008,Fourth Quarter,Montgomery,$88.00
2008,Fourth Quarter,Morgan,$106.00
2008,Fourth Quarter,Moultrie,$32.00
2008,Fourth Quarter,Ogle,$102.00
2008,Fourth Quarter,Peoria,$692.00
2008,Fourth Quarter,Perry,$39.00
2008,Fourth Quarter,Piatt,$29.00
2008,Fourth Quarter,Pike,$36.00
2008,Fourth Quarter,Pope,$3.00
2008,Fourth Quarter,Pulaski,$6.00
2008,Fourth Quarter,Putnam,$7.00
2008,Fourth Quarter,Randolph,$132.00
2008,Fourth Quarter,Richland,$44.00
2008,Fourth Quarter,Rock Island,$449.00
2008,Fourth Quarter,St. Clair,$797.00
2008,Fourth Quarter,Saline,$69.00
2008,Fourth Quarter,Sangamon,$747.00
2008,Fourth Quarter,Schuyler,$12.00
2008,Fourth Quarter,Scott,$5.00
2008,Fourth Quarter,Shelby,$34.00
2008,Fourth Quarter,Stark,$16.00
2008,Fourth Quarter,Stephenson,$133.00
2008,Fourth Quarter,Tazewell,$454.00
2008,Fourth Quarter,Union,$37.00
2008,Fourth Quarter,Vermilion,$191.00
2008,Fourth Quarter,Wabash,$27.00
2008,Fourth Quarter,Warren,$38.00
2008,Fourth Quarter,Washington,$37.00
2008,Fourth Quarter,Wayne,$41.00
2008,Fourth Quarter,White,$37.00
2008,Fourth Quarter,Whiteside,$164.00
2008,Fourth Quarter,Will,$1880.00
2008,Fourth Quarter,Williamson,$240.00
2008,Fourth Quarter,Winnebago,$957.00
2008,Fourth Quarter,Woodford,$65.00
2009,Annual,Adams,$903.00
2009,Annual,Alexander,$25.00
2009,Annual,Bond,$104.00
2009,Annual,Boone,$387.00
2009,Annual,Brown,$38.00
2009,Annual,Bureau,$267.00
2009,Annual,Calhoun,$26.00
2009,Annual,Carroll,$135.00
2009,Annual,Cass,$114.00
2009,Annual,Champaign,$2376.00
2009,Annual,Christian,$349.00
2009,Annual,Clark,$133.00
2009,Annual,Clay,$119.00
2009,Annual,Clinton,$373.00
2009,Annual,Coles,$645.00
2009,Annual,Cook,$53660.00
2009,Annual,Crawford,$168.00
2009,Annual,Cumberland,$43.00
2009,Annual,DeKalb,$1773.00
2009,Annual,DeWitt,$176.00
2009,Annual,Douglas,$204.00
2009,Annual,DuPage,$15527.00
2009,Annual,Edgar,$153.00
2009,Annual,Edwards,$53.00
2009,Annual,Effingham,$677.00
2009,Annual,Fayette,$210.00
2009,Annual,Ford,$125.00
2009,Annual,Franklin,$347.00
2009,Annual,Fulton,$279.00
2009,Annual,Gallatin,$22.00
2009,Annual,Greene,$75.00
2009,Annual,Grundy,$1395.00
2009,Annual,Hamilton,$44.00
2009,Annual,Hancock,$98.00
2009,Annual,Hardin,$17.00
2009,Annual,Henderson,$30.00
2009,Annual,Henry,$470.00
2009,Annual,Iroquois,$306.00
2009,Annual,Jackson,$786.00
2009,Annual,Jasper,$72.00
2009,Annual,Jefferson,$555.00
2009,Annual,Jersey,$224.00
2009,Annual,Jo Daviess,$255.00
2009,Annual,Johnson,$60.00
2009,Annual,Kane,$5311.00
2009,Annual,Kankakee,$3162.00
2009,Annual,Kendall,$1169.00
2009,Annual,Knox,$568.00
2009,Annual,Lake,$9764.00
2009,Annual,LaSalle,$1430.00
2009,Annual,Lawrence,$109.00
2009,Annual,Lee,$321.00
2009,Annual,Livingston,$408.00
2009,Annual,Logan,$275.00
2009,Annual,McDonough,$318.00
2009,Annual,McHenry,$3258.00
2009,Annual,McLean,$2206.00
2009,Annual,Macon,$1398.00
2009,Annual,Macoupin,$320.00
2009,Annual,Madison,$3006.00
2009,Annual,Marion,$329.00
2009,Annual,Marshall,$77.00
2009,Annual,Mason,$127.00
2009,Annual,Massac,$89.00
2009,Annual,Menard,$62.00
2009,Annual,Mercer,$87.00
2009,Annual,Monroe,$352.00
2009,Annual,Montgomery,$340.00
2009,Annual,Morgan,$393.00
2009,Annual,Moultrie,$113.00
2009,Annual,Ogle,$356.00
2009,Annual,Peoria,$2469.00
2009,Annual,Perry,$154.00
2009,Annual,Piatt,$114.00
2009,Annual,Pike,$124.00
2009,Annual,Pope,$13.00
2009,Annual,Pulaski,$27.00
2009,Annual,Putnam,$207.00
2009,Annual,Randolph,$483.00
2009,Annual,Richland,$160.00
2009,Annual,Rock Island,$1724.00
2009,Annual,St. Clair,$3050.00
2009,Annual,Saline,$289.00
2009,Annual,Sangamon,$2851.00
2009,Annual,Schuyler,$46.00
2009,Annual,Scott,$22.00
2009,Annual,Shelby,$129.00
2009,Annual,Stark,$40.00
2009,Annual,Stephenson,$462.00
2009,Annual,Tazewell,$1745.00
2009,Annual,Union,$154.00
2009,Annual,Vermilion,$737.00
2009,Annual,Wabash,$95.00
2009,Annual,Warren,$134.00
2009,Annual,Washington,$138.00
2009,Annual,Wayne,$152.00
2009,Annual,White,$145.00
2009,Annual,Whiteside,$589.00
2009,Annual,Will,$6932.00
2009,Annual,Williamson,$1013.00
2009,Annual,Winnebago,$3508.00
2009,Annual,Woodford,$264.00
2009,First Quarter,Adams,$208.00
2009,First Quarter,Alexander,$6.00
2009,First Quarter,Bond,$24.00
2009,First Quarter,Boone,$88.00
2009,First Quarter,Brown,$8.00
2009,First Quarter,Bureau,$57.00
2009,First Quarter,Calhoun,$7.00
2009,First Quarter,Carroll,$29.00
2009,First Quarter,Cass,$26.00
2009,First Quarter,Champaign,$550.00
2009,First Quarter,Christian,$81.00
2009,First Quarter,Clark,$33.00
2009,First Quarter,Clay,$26.00
2009,First Quarter,Clinton,$85.00
2009,First Quarter,Coles,$149.00
2009,First Quarter,Cook,$12330.00
2009,First Quarter,Crawford,$40.00
2009,First Quarter,Cumberland,$10.00
2009,First Quarter,DeKalb,$400.00
2009,First Quarter,DeWitt,$46.00
2009,First Quarter,Douglas,$44.00
2009,First Quarter,DuPage,$3558.00
2009,First Quarter,Edgar,$37.00
2009,First Quarter,Edwards,$12.00
2009,First Quarter,Effingham,$149.00
2009,First Quarter,Fayette,$49.00
2009,First Quarter,Ford,$28.00
2009,First Quarter,Franklin,$77.00
2009,First Quarter,Fulton,$65.00
2009,First Quarter,Gallatin,$6.00
2009,First Quarter,Greene,$18.00
2009,First Quarter,Grundy,$313.00
2009,First Quarter,Hamilton,$10.00
2009,First Quarter,Hancock,$23.00
2009,First Quarter,Hardin,$5.00
2009,First Quarter,Henderson,$6.00
2009,First Quarter,Henry,$110.00
2009,First Quarter,Iroquois,$70.00
2009,First Quarter,Jackson,$178.00
2009,First Quarter,Jasper,$16.00
2009,First Quarter,Jefferson,$123.00
2009,First Quarter,Jersey,$52.00
2009,First Quarter,Jo Daviess,$54.00
2009,First Quarter,Johnson,$13.00
2009,First Quarter,Kane,$1180.00
2009,First Quarter,Kankakee,$744.00
2009,First Quarter,Kendall,$257.00
2009,First Quarter,Knox,$129.00
2009,First Quarter,Lake,$2179.00
2009,First Quarter,LaSalle,$326.00
2009,First Quarter,Lawrence,$25.00
2009,First Quarter,Lee,$70.00
2009,First Quarter,Livingston,$88.00
2009,First Quarter,Logan,$64.00
2009,First Quarter,McDonough,$74.00
2009,First Quarter,McHenry,$736.00
2009,First Quarter,McLean,$509.00
2009,First Quarter,Macon,$328.00
2009,First Quarter,Macoupin,$73.00
2009,First Quarter,Madison,$706.00
2009,First Quarter,Marion,$76.00
2009,First Quarter,Marshall,$17.00
2009,First Quarter,Mason,$30.00
2009,First Quarter,Massac,$21.00
2009,First Quarter,Menard,$14.00
2009,First Quarter,Mercer,$21.00
2009,First Quarter,Monroe,$82.00
2009,First Quarter,Montgomery,$78.00
2009,First Quarter,Morgan,$93.00
2009,First Quarter,Moultrie,$26.00
2009,First Quarter,Ogle,$83.00
2009,First Quarter,Peoria,$575.00
2009,First Quarter,Perry,$36.00
2009,First Quarter,Piatt,$25.00
2009,First Quarter,Pike,$29.00
2009,First Quarter,Pope,$3.00
2009,First Quarter,Pulaski,$6.00
2009,First Quarter,Putnam,$33.00
2009,First Quarter,Randolph,$116.00
2009,First Quarter,Richland,$38.00
2009,First Quarter,Rock Island,$397.00
2009,First Quarter,St. Clair,$712.00
2009,First Quarter,Saline,$66.00
2009,First Quarter,Sangamon,$656.00
2009,First Quarter,Schuyler,$10.00
2009,First Quarter,Scott,$5.00
2009,First Quarter,Shelby,$29.00
2009,First Quarter,Stark,$10.00
2009,First Quarter,Stephenson,$100.00
2009,First Quarter,Tazewell,$400.00
2009,First Quarter,Union,$33.00
2009,First Quarter,Vermilion,$170.00
2009,First Quarter,Wabash,$22.00
2009,First Quarter,Warren,$32.00
2009,First Quarter,Washington,$30.00
2009,First Quarter,Wayne,$35.00
2009,First Quarter,White,$31.00
2009,First Quarter,Whiteside,$136.00
2009,First Quarter,Will,$1585.00
2009,First Quarter,Williamson,$255.00
2009,First Quarter,Winnebago,$822.00
2009,First Quarter,Woodford,$59.00
2009,Second Quarter,Adams,$225.00
2009,Second Quarter,Alexander,$7.00
2009,Second Quarter,Bond,$26.00
2009,Second Quarter,Boone,$104.00
2009,Second Quarter,Brown,$10.00
2009,Second Quarter,Bureau,$65.00
2009,Second Quarter,Calhoun,$6.00
2009,Second Quarter,Carroll,$35.00
2009,Second Quarter,Cass,$29.00
2009,Second Quarter,Champaign,$592.00
2009,Second Quarter,Christian,$91.00
2009,Second Quarter,Clark,$33.00
2009,Second Quarter,Clay,$30.00
2009,Second Quarter,Clinton,$93.00
2009,Second Quarter,Coles,$163.00
2009,Second Quarter,Cook,$13619.00
2009,Second Quarter,Crawford,$43.00
2009,Second Quarter,Cumberland,$11.00
2009,Second Quarter,DeKalb,$433.00
2009,Second Quarter,DeWitt,$43.00
2009,Second Quarter,Douglas,$52.00
2009,Second Quarter,DuPage,$3938.00
2009,Second Quarter,Edgar,$39.00
2009,Second Quarter,Edwards,$13.00
2009,Second Quarter,Effingham,$174.00
2009,Second Quarter,Fayette,$54.00
2009,Second Quarter,Ford,$30.00
2009,Second Quarter,Franklin,$91.00
2009,Second Quarter,Fulton,$70.00
2009,Second Quarter,Gallatin,$5.00
2009,Second Quarter,Greene,$19.00
2009,Second Quarter,Grundy,$338.00
2009,Second Quarter,Hamilton,$11.00
2009,Second Quarter,Hancock,$26.00
2009,Second Quarter,Hardin,$4.00
2009,Second Quarter,Henderson,$7.00
2009,Second Quarter,Henry,$121.00
2009,Second Quarter,Iroquois,$73.00
2009,Second Quarter,Jackson,$204.00
2009,Second Quarter,Jasper,$19.00
2009,Second Quarter,Jefferson,$144.00
2009,Second Quarter,Jersey,$58.00
2009,Second Quarter,Jo Daviess,$63.00
2009,Second Quarter,Johnson,$15.00
2009,Second Quarter,Kane,$1358.00
2009,Second Quarter,Kankakee,$810.00
2009,Second Quarter,Kendall,$306.00
2009,Second Quarter,Knox,$145.00
2009,Second Quarter,Lake,$2496.00
2009,Second Quarter,LaSalle,$367.00
2009,Second Quarter,Lawrence,$27.00
2009,Second Quarter,Lee,$84.00
2009,Second Quarter,Livingston,$114.00
2009,Second Quarter,Logan,$69.00
2009,Second Quarter,McDonough,$77.00
2009,Second Quarter,McHenry,$832.00
2009,Second Quarter,McLean,$569.00
2009,Second Quarter,Macon,$360.00
2009,Second Quarter,Macoupin,$82.00
2009,Second Quarter,Madison,$779.00
2009,Second Quarter,Marion,$84.00
2009,Second Quarter,Marshall,$19.00
2009,Second Quarter,Mason,$35.00
2009,Second Quarter,Massac,$23.00
2009,Second Quarter,Menard,$15.00
2009,Second Quarter,Mercer,$22.00
2009,Second Quarter,Monroe,$91.00
2009,Second Quarter,Montgomery,$90.00
2009,Second Quarter,Morgan,$100.00
2009,Second Quarter,Moultrie,$29.00
2009,Second Quarter,Ogle,$90.00
2009,Second Quarter,Peoria,$633.00
2009,Second Quarter,Perry,$42.00
2009,Second Quarter,Piatt,$30.00
2009,Second Quarter,Pike,$31.00
2009,Second Quarter,Pope,$3.00
2009,Second Quarter,Pulaski,$7.00
2009,Second Quarter,Putnam,$51.00
2009,Second Quarter,Randolph,$121.00
2009,Second Quarter,Richland,$40.00
2009,Second Quarter,Rock Island,$439.00
2009,Second Quarter,St. Clair,$747.00
2009,Second Quarter,Saline,$74.00
2009,Second Quarter,Sangamon,$711.00
2009,Second Quarter,Schuyler,$11.00
2009,Second Quarter,Scott,$6.00
2009,Second Quarter,Shelby,$34.00
2009,Second Quarter,Stark,$7.00
2009,Second Quarter,Stephenson,$119.00
2009,Second Quarter,Tazewell,$456.00
2009,Second Quarter,Union,$43.00
2009,Second Quarter,Vermilion,$192.00
2009,Second Quarter,Wabash,$23.00
2009,Second Quarter,Warren,$32.00
2009,Second Quarter,Washington,$36.00
2009,Second Quarter,Wayne,$38.00
2009,Second Quarter,White,$34.00
2009,Second Quarter,Whiteside,$150.00
2009,Second Quarter,Will,$1772.00
2009,Second Quarter,Williamson,$260.00
2009,Second Quarter,Winnebago,$896.00
2009,Second Quarter,Woodford,$68.00
2009,Third Quarter,Adams,$223.00
2009,Third Quarter,Alexander,$6.00
2009,Third Quarter,Bond,$27.00
2009,Third Quarter,Boone,$99.00
2009,Third Quarter,Brown,$10.00
2009,Third Quarter,Bureau,$68.00
2009,Third Quarter,Calhoun,$7.00
2009,Third Quarter,Carroll,$36.00
2009,Third Quarter,Cass,$27.00
2009,Third Quarter,Champaign,$602.00
2009,Third Quarter,Christian,$88.00
2009,Third Quarter,Clark,$32.00
2009,Third Quarter,Clay,$30.00
2009,Third Quarter,Clinton,$95.00
2009,Third Quarter,Coles,$161.00
2009,Third Quarter,Cook,$13625.00
2009,Third Quarter,Crawford,$41.00
2009,Third Quarter,Cumberland,$11.00
2009,Third Quarter,DeKalb,$473.00
2009,Third Quarter,DeWitt,$43.00
2009,Third Quarter,Douglas,$53.00
2009,Third Quarter,DuPage,$3878.00
2009,Third Quarter,Edgar,$37.00
2009,Third Quarter,Edwards,$13.00
2009,Third Quarter,Effingham,$173.00
2009,Third Quarter,Fayette,$54.00
2009,Third Quarter,Ford,$31.00
2009,Third Quarter,Franklin,$90.00
2009,Third Quarter,Fulton,$69.00
2009,Third Quarter,Gallatin,$5.00
2009,Third Quarter,Greene,$18.00
2009,Third Quarter,Grundy,$366.00
2009,Third Quarter,Hamilton,$10.00
2009,Third Quarter,Hancock,$25.00
2009,Third Quarter,Hardin,$4.00
2009,Third Quarter,Henderson,$9.00
2009,Third Quarter,Henry,$116.00
2009,Third Quarter,Iroquois,$76.00
2009,Third Quarter,Jackson,$195.00
2009,Third Quarter,Jasper,$18.00
2009,Third Quarter,Jefferson,$139.00
2009,Third Quarter,Jersey,$55.00
2009,Third Quarter,Jo Daviess,$69.00
2009,Third Quarter,Johnson,$16.00
2009,Third Quarter,Kane,$1347.00
2009,Third Quarter,Kankakee,$804.00
2009,Third Quarter,Kendall,$295.00
2009,Third Quarter,Knox,$144.00
2009,Third Quarter,Lake,$2501.00
2009,Third Quarter,LaSalle,$362.00
2009,Third Quarter,Lawrence,$28.00
2009,Third Quarter,Lee,$86.00
2009,Third Quarter,Livingston,$103.00
2009,Third Quarter,Logan,$71.00
2009,Third Quarter,McDonough,$80.00
2009,Third Quarter,McHenry,$830.00
2009,Third Quarter,McLean,$545.00
2009,Third Quarter,Macon,$341.00
2009,Third Quarter,Macoupin,$80.00
2009,Third Quarter,Madison,$751.00
2009,Third Quarter,Marion,$83.00
2009,Third Quarter,Marshall,$18.00
2009,Third Quarter,Mason,$31.00
2009,Third Quarter,Massac,$22.00
2009,Third Quarter,Menard,$19.00
2009,Third Quarter,Mercer,$21.00
2009,Third Quarter,Monroe,$87.00
2009,Third Quarter,Montgomery,$83.00
2009,Third Quarter,Morgan,$98.00
2009,Third Quarter,Moultrie,$29.00
